Order_Date,Order_ID,Product_ID,Customer,Unit_quantity,Weight,Ship_ahead_day_count,Ship_Late_Day_count,Origin_Port,Destination_Port,Carrier,Plant_Code,TPT,Service_Level
26/5/2013,1447275662,1676563,V55555_2,289,0.7823411371,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447281386,1676566,V55555_2,431,1.469352681,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447281385,1676566,V55555_2,467,1.469352681,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447163027,1675615,V55555_2,596,3.095879431,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184519,1675654,V55555_2,358,0.7088663711,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447216656,1676853,V55555_2,608,0.9245689064,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447140260,1680210,V55555_2,324,0.01979823806,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447400415,1680210,V55555_2,276,0.05939471417,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447173729,1680210,V55555_2,346,0.05939471417,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373444,1680210,V55555_2,262,0.01979823806,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447196660,1680210,V55555_2,291,0.09899119029,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447140284,1680210,V55555_2,312,0.01979823806,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373443,1680210,V55555_2,320,0.05939471417,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172413,1680210,V55555_2,263,0.01979823806,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172423,1680210,V55555_2,344,0.01979823806,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447140283,1680210,V55555_2,258,0.01979823806,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447196687,1680210,V55555_2,315,0.1267087236,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447375317,1655818,V55555_2,1124,2.575449014,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447175873,1655818,V55555_2,340,0.3219311268,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447173725,1655818,V55555_2,653,1.326356242,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447258701,1655818,V55555_2,490,0.6438622535,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172436,1655818,V55555_2,381,0.3219311268,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447173724,1655818,V55555_2,425,0.2961766366,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447313159,1655818,V55555_2,3775,10.84,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172417,1668606,V55555_2,358,3.76,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447204348,1668606,V55555_2,351,3.76,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184523,1668612,V55555_2,314,0.8934597156,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418504,1668607,V55555_2,404,4.058661778,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172428,1668612,V55555_2,496,7.42,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172434,1668612,V55555_2,823,13.98,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447312219,1668608,V55555_2,1243,23.46,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447235297,1700094,V55555_2,292,0.2520676203,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447235301,1700094,V55555_2,314,1.638439532,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447235300,1700094,V55555_2,289,1.512405722,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447321402,1700094,V55555_2,286,0.6301690507,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172441,1700094,V55555_2,347,2.08,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283718,1700094,V55555_2,380,2.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283716,1700094,V55555_2,312,2.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283713,1700094,V55555_2,383,2.3,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283717,1700094,V55555_2,289,2.3,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283715,1700094,V55555_2,344,2.3,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283714,1700094,V55555_2,316,2.3,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447174214,1700097,V55555_2,338,1.787219344,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447167309,1700097,V55555_2,425,4.021243523,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447261180,1700097,V55555_2,344,1.11701209,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447215309,1700097,V55555_2,413,1.787219344,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447261179,1700097,V55555_2,348,0.6702072539,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447193435,1689298,V55555_2,322,0.2102503239,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447183514,1655982,V55555_2,776,3.836707378,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158135,1655982,V55555_2,799,2.68,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172426,1651302,V55555_2,418,0.6639604399,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184518,1651302,V55555_2,335,0.6639604399,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447224369,1651302,V55555_2,534,1.99188132,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172433,1651302,V55555_2,385,0.6639604399,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172419,1651302,V55555_2,479,1.32792088,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447235313,1651302,V55555_2,377,0.6639604399,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447305845,1651302,V55555_2,340,0.5311683519,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447313983,1651302,V55555_2,1005,3.62,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172383,1651302,V55555_2,1408,4.52,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447205225,1651302,V55555_2,1500,4.52,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447235314,1651299,V55555_2,552,0.851841814,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184702,1651299,V55555_2,417,0.3954979851,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447305825,1651299,V55555_2,917,1.825375316,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447215333,1651299,V55555_2,487,0.4867667508,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447261182,1651299,V55555_2,2333,6.06,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447258794,1651299,V55555_2,6254,16.86,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447313158,1651299,V55555_2,8321,19.84,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172392,1651298,V55555_2,2257,4.596727273,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447289700,1684170,V55555_2,313,1.159231626,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447289701,1684170,V55555_2,287,2.101107322,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283106,1688600,V55555_2,483,33.24,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283105,1688600,V55555_2,354,13.64,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447177813,1689541,V55555_2,401,9.501668322,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447170698,1688633,V55555_2,331,4.639215373,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283239,1689785,V55555_2,245,0.8189049585,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172442,1689785,V55555_2,286,0.8189049585,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373467,1689546,V55555_2,1445,86.95052997,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447198844,1689546,V55555_2,829,41.31272082,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447305009,1689546,V55555_2,730,36.48144874,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447247246,1689546,V55555_2,828,38.31272082,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447305008,1689546,V55555_2,700,35.48144874,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447305010,1689548,V55555_2,1371,87.15120576,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447232865,1689548,V55555_2,1333,77.47978763,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447173728,1689548,V55555_2,783,34.23989382,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283237,1689548,V55555_2,1517,85.37574516,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283236,1689548,V55555_2,1283,68.47978763,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158137,1689548,V55555_2,1753,110.7196814,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283238,1689548,V55555_2,1234,79.47978763,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283235,1689547,V55555_2,377,7.198627187,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447173742,1689547,V55555_2,794,35.99313594,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172421,1689547,V55555_2,664,27.19519516,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447266971,1689547,V55555_2,1151,58.78764469,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373468,1689547,V55555_2,758,33.99313594,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447260691,1689547,V55555_2,1145,65.78764469,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447219875,1689547,V55555_2,3285,203.9588156,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158113,1689547,V55555_2,781,34.99313594,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373474,1656246,V55555_2,2301,8.192611465,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447423273,1672706,V55555_2,270,0.9418703507,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447423272,1672706,V55555_2,294,0.9418703507,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447423274,1672706,V55555_2,287,0.9418703507,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418035,1674853,V55555_2,333,4.364985163,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172430,1674853,V55555_2,341,3.404688427,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373435,1674853,V55555_2,259,0.6110979228,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447219295,1674853,V55555_2,382,4.80148368,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418037,1674853,V55555_2,339,4.364985163,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447289699,1674853,V55555_2,275,0.6983976261,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447219294,1674853,V55555_2,366,5.237982196,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447266987,1674853,V55555_2,262,0.5237982196,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447289697,1674853,V55555_2,347,3.841186944,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447266986,1674853,V55555_2,285,2.531691395,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447289698,1674853,V55555_2,297,1.745994065,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172431,1674853,V55555_2,292,2.618991098,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447165391,1674853,V55555_2,246,0.08729970326,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172443,1672713,V55555_2,319,0.8601719198,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418039,1674853,V55555_2,401,8.14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418041,1674853,V55555_2,336,8.14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418036,1674853,V55555_2,387,8.14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418038,1674853,V55555_2,434,8.14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418034,1674853,V55555_2,465,11.18,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418040,1674853,V55555_2,405,13.18,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418033,1674853,V55555_2,420,8.06,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447219296,1674853,V55555_2,382,9.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447289696,1672722,V55555_2,283,1.456467179,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418032,1674853,V55555_2,676,28.74,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447418031,1674853,V55555_2,744,33.74,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447165392,1677690,V55555_2,259,0.119734952,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447212591,1682745,V55555_2,559,33.10360819,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447173741,1682745,V55555_2,319,1.128237756,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447258826,1682745,V55555_2,522,23.94946839,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447212590,1682745,V55555_2,266,1.128237756,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158127,1682745,V55555_2,550,31.46241941,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447167313,1682745,V55555_2,325,2.256475512,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158138,1682805,V55555_2,319,5.154898488,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158139,1682805,V55555_2,356,4.29574874,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283838,1682757,V55555_2,343,3.006884107,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447236743,1682757,V55555_2,325,2.171638521,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283837,1682757,V55555_2,371,5.512620862,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447236744,1682757,V55555_2,369,4.343277043,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447141881,1682757,V55555_2,287,0.6681964681,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447236745,1682757,V55555_2,319,5.846719096,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447179095,1682763,V55555_2,259,0.9902267305,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447199048,1682802,V55555_2,815,37.24308669,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447199047,1682802,V55555_2,784,36.24308669,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447165420,1660583,V55555_2,275,0.2377904364,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447170695,1660579,V55555_2,395,12.65469324,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158133,1660579,V55555_2,370,9.039066599,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447281373,1660579,V55555_2,368,4.5195333,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373420,1660579,V55555_2,305,1.80781332,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447170697,1660579,V55555_2,328,5.423439959,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447274422,1660579,V55555_2,324,0.9039066599,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373404,1669702,V55555_2,283,0.8874606289,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447400422,1669702,V55555_2,485,3.388486038,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447314015,1669702,V55555_2,427,3.025433962,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172399,1669702,V55555_2,516,4.84069434,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447385932,1669702,V55555_2,301,0.8874606289,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373405,1669702,V55555_2,448,3.549842516,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447196800,1669702,V55555_2,401,2.662381887,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447411581,1669702,V55555_2,463,3.025433962,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158134,1669702,V55555_2,518,4.437303145,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447274421,1669702,V55555_2,432,3.549842516,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447385931,1669702,V55555_2,355,0.8874606289,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172396,1669702,V55555_2,338,0.8874606289,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184525,1669702,V55555_2,332,0.8874606289,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184524,1669702,V55555_2,410,2.662381887,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447400363,1669702,V55555_2,849,10.4,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447170693,1669702,V55555_2,902,9.34,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447184701,1662552,V55555_2,573,1.192558193,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373456,1692940,V55555_2,319,1.013871817,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447409568,1689033,V55555_2,283,1.88,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447189162,1689033,V55555_2,336,2.04,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447400260,1689033,V55555_2,288,2.26,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447410443,1689032,V55555_2,330,2.28,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447266607,1689032,V55555_2,371,4.28,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447302091,1689033,V55555_2,354,2.38,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172391,1689032,V55555_2,452,8.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275929,1689033,V55555_2,688,16.24,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275926,1689033,V55555_2,664,14.1,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447185574,1689033,V55555_2,601,10.04,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283606,1689032,V55555_2,587,7.66,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275927,1689033,V55555_2,725,9.96,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447391416,1689033,V55555_2,641,9.74,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172390,1689032,V55555_2,481,4.14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172389,1689032,V55555_2,447,4.14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275847,1689032,V55555_2,591,8.34,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172387,1689032,V55555_2,497,4.12,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172388,1689032,V55555_2,456,4.1,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275867,1689032,V55555_2,744,10.52,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283603,1689033,V55555_2,686,9.04,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447238820,1689032,V55555_2,493,4.84,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172385,1689033,V55555_2,1266,20.2,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172382,1689033,V55555_2,1303,21.94,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373382,1689032,V55555_2,652,7.34,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447400261,1689032,V55555_2,679,7.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447404969,1689032,V55555_2,841,12.5,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447404970,1689032,V55555_2,918,11.44,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275846,1689032,V55555_2,651,7.2,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447238822,1689033,V55555_2,679,8.1,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447281250,1689033,V55555_2,688,8.04,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447281249,1689033,V55555_2,717,8.04,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447408305,1689032,V55555_2,702,8.02,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275928,1689033,V55555_2,727,8.02,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275913,1689033,V55555_2,732,8.02,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447206137,1689031,V55555_2,976,15,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447389059,1689031,V55555_2,939,14,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158102,1689031,V55555_2,1252,18,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283555,1689031,V55555_2,333,0.5,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275909,1689031,V55555_2,671,7.58,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447400259,1689033,V55555_2,652,8,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275930,1689033,V55555_2,673,8,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283604,1689032,V55555_2,616,5.98,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283607,1689032,V55555_2,594,5.96,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283605,1689032,V55555_2,567,5.94,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275924,1689033,V55555_2,704,7.92,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275925,1689033,V55555_2,706,7.9,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447373376,1689031,V55555_2,944,13.78,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447389058,1689031,V55555_2,968,14.76,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447283587,1689031,V55555_2,625,6.44,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447189166,1689033,V55555_2,618,5.68,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447275866,1689032,V55555_2,706,8.74,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172381,1689032,V55555_2,1010,14.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447392319,1689031,V55555_2,774,9.46,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447230813,1689031,V55555_2,769,9.42,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172380,1689033,V55555_2,1583,25.4,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447189174,1689032,V55555_2,2600,42.12,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447189169,1689033,V55555_2,2083,34.02,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447175618,1689032,V55555_2,1890,27.66,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447189168,1689031,V55555_2,2737,43.32,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447158100,1689033,V55555_2,2324,37.22,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
26/5/2013,1447172386,1689033,V55555_2,1416,20.64,3,0,PORT04,PORT09,V444_0,PLANT03,2,DTP
