Plant_Code,Product_ID
PLANT06,1686209
PLANT06,1687191
PLANT06,1687643
PLANT06,1688695
PLANT06,1688750
PLANT06,1690006
PLANT06,1692113
PLANT06,1692277
PLANT07,1663140
PLANT07,1672343
PLANT07,1672344
PLANT07,1672345
PLANT07,1672347
PLANT07,1672986
PLANT07,1681878
PLANT07,1681880
PLANT07,1681883
PLANT07,1681884
PLANT07,1681885
PLANT07,1681888
PLANT07,1681890
PLANT07,1681895
PLANT07,1681897
PLANT07,1681898
PLANT07,1683709
PLANT07,1683710
PLANT07,1691700
PLANT07,1691701
PLANT07,1696254
PLANT07,1696255
PLANT07,1696256
PLANT07,1696258
PLANT07,1696259
PLANT07,1696260
PLANT07,1696261
PLANT07,1696262
PLANT07,1696263
PLANT08,1663140
PLANT08,1672344
PLANT08,1672345
PLANT08,1672347
PLANT08,1672986
PLANT08,1681878
PLANT08,1681882
PLANT08,1681883
PLANT08,1681885
PLANT08,1681888
PLANT08,1681890
PLANT08,1681897
PLANT08,1691700
PLANT08,1691701
PLANT08,1696254
PLANT08,1696255
PLANT08,1696258
PLANT08,1696260
PLANT08,1696261
PLANT08,1696262
PLANT08,1696263
PLANT09,1687774
PLANT09,1692333
PLANT09,1692899
PLANT09,1695687
PLANT09,1695862
PLANT09,1699369
PLANT09,1699540
PLANT09,1699670
PLANT10,1672344
PLANT10,1672986
PLANT10,1680674
PLANT10,1680684
PLANT10,1680697
PLANT10,1680699
PLANT10,1680742
PLANT10,1681878
PLANT10,1681880
PLANT10,1681883
PLANT10,1682651
PLANT10,1682709
PLANT10,1682769
PLANT10,1682778
PLANT10,1682787
PLANT10,1682805
PLANT10,1682832
PLANT10,1682853
PLANT10,1682859
PLANT10,1683134
PLANT10,1683293
PLANT10,1683294
PLANT10,1683354
PLANT10,1683356
PLANT10,1683357
PLANT10,1683359
PLANT10,1683361
PLANT10,1683365
PLANT10,1683392
PLANT10,1683403
PLANT10,1683407
PLANT10,1683409
PLANT10,1683417
PLANT10,1683419
PLANT10,1683426
PLANT10,1683432
PLANT10,1683523
PLANT10,1683525
PLANT10,1683527
PLANT10,1683528
PLANT10,1683531
PLANT10,1683739
PLANT10,1683760
PLANT10,1683769
PLANT10,1683773
PLANT10,1683802
PLANT10,1683808
PLANT10,1684636
PLANT10,1684637
PLANT10,1684644
PLANT10,1684645
PLANT10,1684646
PLANT10,1684649
PLANT10,1684659
PLANT10,1684668
PLANT10,1684669
PLANT10,1684717
PLANT10,1684722
PLANT10,1684724
PLANT10,1684725
PLANT10,1684728
PLANT10,1684730
PLANT10,1684740
PLANT10,1684743
PLANT10,1684767
PLANT10,1684768
PLANT10,1684771
PLANT10,1684772
PLANT10,1684773
PLANT10,1685107
PLANT10,1687191
PLANT10,1688285
PLANT10,1688288
PLANT10,1688290
PLANT10,1688292
PLANT10,1688294
PLANT10,1688571
PLANT10,1688575
PLANT10,1688587
PLANT10,1688589
PLANT10,1688610
PLANT10,1688621
PLANT10,1688629
PLANT10,1688633
PLANT10,1688695
PLANT10,1688746
PLANT10,1688750
PLANT10,1689543
PLANT10,1689544
PLANT10,1689545
PLANT10,1689546
PLANT10,1689547
PLANT10,1689548
PLANT10,1689549
PLANT10,1689550
PLANT10,1689551
PLANT10,1689780
PLANT10,1689781
PLANT10,1689782
PLANT10,1689783
PLANT10,1689784
PLANT10,1689785
PLANT10,1690001
PLANT10,1690006
PLANT10,1690616
PLANT10,1690619
PLANT10,1690621
PLANT10,1690627
PLANT10,1690628
PLANT10,1690630
PLANT10,1690634
PLANT10,1691544
PLANT10,1691546
PLANT10,1691548
PLANT10,1691700
PLANT10,1691701
PLANT10,1692056
PLANT10,1692113
PLANT10,1692277
PLANT10,1695345
PLANT10,1695348
PLANT11,1680697
PLANT11,1680742
PLANT11,1682651
PLANT11,1682709
PLANT11,1682712
PLANT11,1682715
PLANT11,1682757
PLANT11,1682760
PLANT11,1682763
PLANT11,1682769
PLANT11,1682778
PLANT11,1682787
PLANT11,1682790
PLANT11,1682793
PLANT11,1682796
PLANT11,1682799
PLANT11,1682802
PLANT11,1682805
PLANT11,1682832
PLANT11,1682835
PLANT11,1682853
PLANT11,1682859
PLANT11,1682869
PLANT11,1683146
PLANT11,1683354
PLANT11,1683361
PLANT11,1683392
PLANT11,1683403
PLANT11,1683407
PLANT11,1683409
PLANT11,1683417
PLANT11,1683419
PLANT11,1683426
PLANT11,1683432
PLANT11,1683749
PLANT11,1683760
PLANT11,1683769
PLANT11,1683795
PLANT11,1684644
PLANT11,1684645
PLANT11,1684646
PLANT11,1684649
PLANT11,1684722
PLANT11,1684724
PLANT11,1684725
PLANT11,1684728
PLANT11,1684730
PLANT11,1684740
PLANT11,1684743
PLANT11,1684752
PLANT11,1684767
PLANT11,1684768
PLANT11,1684771
PLANT11,1684772
PLANT11,1684773
PLANT11,1685107
PLANT11,1686754
PLANT11,1686756
PLANT11,1686758
PLANT11,1687191
PLANT11,1688285
PLANT11,1688288
PLANT11,1688290
PLANT11,1688292
PLANT11,1688294
PLANT11,1688571
PLANT11,1688575
PLANT11,1688587
PLANT11,1688589
PLANT11,1688610
PLANT11,1688621
PLANT11,1688629
PLANT11,1688633
PLANT11,1689543
PLANT11,1689544
PLANT11,1689545
PLANT11,1689546
PLANT11,1689547
PLANT11,1689548
PLANT11,1689549
PLANT11,1689550
PLANT11,1689551
PLANT11,1689780
PLANT11,1689781
PLANT11,1689782
PLANT11,1689783
PLANT11,1689784
PLANT11,1689785
PLANT11,1690614
PLANT11,1690616
PLANT11,1690621
PLANT11,1690627
PLANT11,1690628
PLANT11,1690630
PLANT11,1690634
PLANT11,1691546
PLANT12,1617714
PLANT12,1617826
PLANT12,1621717
PLANT12,1621719
PLANT12,1637055
PLANT12,1650400
PLANT12,1650404
PLANT12,1650715
PLANT12,1655985
PLANT12,1656944
PLANT12,1656969
PLANT12,1657013
PLANT12,1661119
PLANT12,1666957
PLANT12,1666958
PLANT12,1666959
PLANT12,1666961
PLANT12,1666990
PLANT12,1666992
PLANT12,1666994
PLANT12,1671246
PLANT12,1671247
PLANT12,1671248
PLANT12,1674635
PLANT12,1675810
PLANT12,1677229
PLANT12,1679991
PLANT12,1680245
PLANT12,1680246
PLANT12,1680249
PLANT12,1681687
PLANT12,1681688
PLANT12,1681699
PLANT12,1681700
PLANT12,1681701
PLANT12,1682594
PLANT12,1682914
PLANT12,1682959
PLANT12,1683387
PLANT12,1685321
PLANT12,1685329
PLANT12,1685330
PLANT12,1685332
PLANT12,1685333
PLANT12,1685952
PLANT12,1685963
PLANT12,1686657
PLANT12,1686762
PLANT12,1686764
PLANT12,1687353
PLANT12,1687354
PLANT12,1689457
PLANT12,1689460
PLANT12,1689461
PLANT12,1696476
PLANT12,1697781
PLANT12,1702224
PLANT13,1621719
PLANT13,1646392
PLANT13,1646393
PLANT13,1652883
PLANT13,1652885
PLANT13,1652887
PLANT13,1653237
PLANT13,1653969
PLANT13,1653973
PLANT13,1655985
PLANT13,1661550
PLANT13,1668716
PLANT13,1669740
PLANT13,1670498
PLANT13,1672245
PLANT13,1674181
PLANT13,1674378
PLANT13,1674380
PLANT13,1679993
PLANT13,1679995
PLANT13,1680503
PLANT13,1680961
PLANT13,1680966
PLANT13,1681376
PLANT13,1681377
PLANT13,1681379
PLANT13,1683999
PLANT13,1684005
PLANT13,1684497
PLANT13,1685076
PLANT13,1685245
PLANT13,1685246
PLANT13,1685247
PLANT13,1685248
PLANT13,1685249
PLANT13,1685250
PLANT13,1685251
PLANT13,1685253
PLANT13,1685254
PLANT13,1685256
PLANT13,1685257
PLANT13,1685258
PLANT13,1685259
PLANT13,1685260
PLANT13,1685261
PLANT13,1685262
PLANT13,1685263
PLANT13,1685264
PLANT13,1685265
PLANT13,1685266
PLANT13,1685268
PLANT13,1685269
PLANT13,1685270
PLANT13,1685273
PLANT13,1685274
PLANT13,1685275
PLANT13,1685276
PLANT13,1685277
PLANT13,1685279
PLANT13,1685280
PLANT13,1685281
PLANT13,1685282
PLANT13,1685283
PLANT13,1685284
PLANT13,1685285
PLANT13,1685286
PLANT13,1685287
PLANT13,1685288
PLANT13,1685290
PLANT13,1685291
PLANT13,1685292
PLANT13,1685293
PLANT13,1685294
PLANT13,1685295
PLANT13,1685298
PLANT13,1685300
PLANT13,1685301
PLANT13,1685302
PLANT13,1685303
PLANT13,1685305
PLANT13,1685306
PLANT13,1685307
PLANT13,1685546
PLANT13,1689460
PLANT13,1689641
PLANT13,1690143
PLANT13,1690144
PLANT13,1690145
PLANT13,1690171
PLANT13,1691756
PLANT13,1691758
PLANT13,1691759
PLANT13,1691760
PLANT13,1691761
PLANT13,1691762
PLANT13,1691763
PLANT13,1691765
PLANT13,1691766
PLANT13,1691767
PLANT13,1691768
PLANT13,1691769
PLANT13,1691770
PLANT13,1691771
PLANT13,1691772
PLANT13,1691773
PLANT13,1691774
PLANT13,1691775
PLANT13,1691779
PLANT13,1691780
PLANT13,1691781
PLANT13,1691782
PLANT13,1691783
PLANT13,1691784
PLANT13,1691786
PLANT13,1691788
PLANT13,1691789
PLANT13,1691790
PLANT13,1691791
PLANT13,1691792
PLANT13,1691810
PLANT13,1693888
PLANT13,1693889
PLANT13,1693893
PLANT13,1694270
PLANT13,1694271
PLANT13,1694272
PLANT13,1694273
PLANT13,1694274
PLANT13,1694384
PLANT13,1694385
PLANT13,1694386
PLANT13,1694387
PLANT13,1694388
PLANT13,1694389
PLANT13,1694390
PLANT13,1696017
PLANT13,1696018
PLANT13,1696019
PLANT13,1696020
PLANT13,1696021
PLANT13,1696022
PLANT13,1696200
PLANT13,1696201
PLANT13,1696202
PLANT13,1696203
PLANT13,1696204
PLANT13,1696205
PLANT13,1696206
PLANT13,1697800
PLANT13,1700089
PLANT14,1670498
PLANT14,1685171
PLANT14,1700693
PLANT15,1698815
PLANT16,1666985
PLANT16,1668039
PLANT16,1668350
PLANT16,1668351
PLANT16,1668369
PLANT16,1668382
PLANT16,1668792
PLANT16,1669083
PLANT16,1672228
PLANT16,1673716
PLANT16,1673774
PLANT16,1677250
PLANT16,1677251
PLANT16,1677256
PLANT16,1677271
PLANT16,1677317
PLANT16,1677324
PLANT16,1677326
PLANT16,1677328
PLANT16,1677347
PLANT16,1677348
PLANT16,1677350
PLANT16,1677472
PLANT16,1677485
PLANT16,1677488
PLANT16,1677501
PLANT16,1677504
PLANT16,1679111
PLANT16,1679999
PLANT16,1683624
PLANT16,1684319
PLANT16,1684569
PLANT16,1685167
PLANT16,1685170
PLANT16,1685173
PLANT16,1685174
PLANT16,1686433
PLANT16,1686434
PLANT16,1686435
PLANT16,1686673
PLANT16,1687626
PLANT16,1687629
PLANT16,1687631
PLANT16,1687632
PLANT16,1687713
PLANT16,1687734
PLANT16,1688035
PLANT16,1688768
PLANT16,1688778
PLANT16,1688781
PLANT16,1688868
PLANT16,1688924
PLANT16,1688929
PLANT16,1689162
PLANT16,1689539
PLANT16,1689637
PLANT16,1689639
PLANT16,1689641
PLANT16,1690315
PLANT16,1690321
PLANT16,1691393
PLANT16,1691461
PLANT16,1692656
PLANT16,1692708
PLANT16,1692722
PLANT16,1692723
PLANT16,1692724
PLANT16,1692729
PLANT16,1692731
PLANT16,1692737
PLANT16,1693035
PLANT16,1694775
PLANT16,1694777
PLANT16,1694780
PLANT16,1694783
PLANT16,1694812
PLANT16,1695949
PLANT16,1695953
PLANT16,1696356
PLANT16,1696532
PLANT16,1696533
PLANT16,1696572
PLANT16,1696573
PLANT16,1696574
PLANT16,1696575
PLANT16,1696638
PLANT16,1696640
PLANT16,1696798
PLANT16,1696799
PLANT16,1697181
PLANT16,1697212
PLANT16,1697317
PLANT16,1697883
PLANT16,1697884
PLANT16,1698758
PLANT16,1698759
PLANT16,1699215
PLANT16,1699224
PLANT16,1699336
PLANT16,1699337
PLANT16,1699615
PLANT16,1699620
PLANT16,1699624
PLANT16,1699630
PLANT16,1699757
PLANT16,1700035
PLANT16,1700106
PLANT16,1700371
PLANT16,1700380
PLANT16,1701418
PLANT16,1702652
PLANT16,1702653
PLANT16,1702654
PLANT17,1664419
PLANT17,1664426
PLANT17,1672826
PLANT17,1674916
PLANT17,1674918
PLANT17,1675507
PLANT17,1676151
PLANT17,1676152
PLANT17,1677864
PLANT17,1677865
PLANT17,1679124
PLANT17,1685369
PLANT17,1685370
PLANT17,1685378
PLANT17,1685979
PLANT17,1691969
PLANT17,1694139
PLANT17,1694217
PLANT17,1696107
PLANT17,1697052
PLANT18,1660883
PLANT18,1664500
PLANT18,1666994
PLANT18,1668792
PLANT18,1669083
PLANT18,1669095
PLANT18,1669740
PLANT18,1669741
PLANT18,1671769
PLANT18,1673352
PLANT18,1674718
PLANT18,1699520
